enroll_id,grade,counts,year
74243,JHS,0,2023
74242,G7,5,2023
74242,G8,8,2023
74242,G9,10,2023
74242,G10,6,2023
74242,JHS,0,2023
74244,G7,20,2023
74244,G8,30,2023
74244,G9,25,2023
74244,G10,27,2023
74244,JHS,0,2023
74245,G7,39,2023
74245,G8,38,2023
74245,G9,36,2023
74245,G10,33,2023
74245,JHS,0,2023
74246,G7,40,2023
74246,G8,52,2023
74246,G9,49,2023
74246,G10,67,2023
74246,JHS,0,2023
74247,G7,52,2023
74247,G8,55,2023
74247,G9,60,2023
74247,G10,62,2023
74247,JHS,0,2023
74249,G7,116,2023
74249,G8,152,2023
74249,G9,153,2023
74249,G10,166,2023
74249,JHS,0,2023
74248,G7,120,2023
74248,G8,139,2023
74248,G9,162,2023
74248,G10,186,2023
74248,JHS,0,2023
74251,G7,178,2023
74251,G8,217,2023
74251,G9,231,2023
74251,G10,270,2023
74251,JHS,0,2023
74250,G7,185,2023
74250,G8,237,2023
74250,G9,234,2023
74250,G10,270,2023
74250,JHS,0,2023
74252,G7,73,2023
74252,G8,85,2023
74252,G9,93,2023
74252,G10,96,2023
74252,JHS,0,2023
74253,G7,81,2023
74253,G8,85,2023
74253,G9,77,2023
74253,G10,82,2023
74253,JHS,0,2023
74255,G7,81,2023
74255,G8,75,2023
74255,G9,90,2023
74255,G10,87,2023
74255,JHS,0,2023
74254,G7,42,2023
74254,G8,37,2023
74254,G9,39,2023
74254,G10,49,2023
74254,JHS,0,2023
74256,G7,66,2023
74256,G8,46,2023
74256,G9,64,2023
74256,G10,66,2023
74256,JHS,0,2023
74257,G7,63,2023
74257,G8,58,2023
74257,G9,47,2023
74257,G10,88,2023
74257,JHS,0,2023
74258,G7,18,2023
74258,G8,24,2023
74258,G9,26,2023
74258,G10,28,2023
74258,JHS,0,2023
74259,G7,25,2023
74259,G8,24,2023
74259,G9,22,2023
74259,G10,31,2023
74259,JHS,0,2023
74261,G7,76,2023
74261,G8,69,2023
74261,G9,77,2023
74261,G10,73,2023
74261,JHS,0,2023
74260,G7,87,2023
74260,G8,93,2023
74260,G9,81,2023
74260,G10,91,2023
74260,JHS,0,2023
74263,G7,20,2023
74263,G8,22,2023
74263,G9,17,2023
74263,G10,21,2023
74263,JHS,0,2023
74262,G7,18,2023
74262,G8,19,2023
74262,G9,20,2023
74262,G10,34,2023
74262,JHS,0,2023
74265,G7,29,2023
74265,G8,35,2023
74265,G9,32,2023
74265,G10,34,2023
74265,JHS,0,2023
74264,G7,37,2023
74264,G8,36,2023
74264,G9,44,2023
74264,G10,38,2023
74264,JHS,0,2023
74267,G7,23,2023
74267,G8,30,2023
74267,G9,27,2023
74267,G10,31,2023
74267,JHS,0,2023
74266,G7,26,2023
74266,G8,24,2023
74266,G9,32,2023
74266,G10,22,2023
74266,JHS,0,2023
74269,G7,68,2023
74269,G8,70,2023
74269,G9,67,2023
74269,G10,69,2023
74269,JHS,0,2023
74268,G7,51,2023
74268,G8,72,2023
74268,G9,69,2023
74268,G10,53,2023
74268,JHS,0,2023
74271,G7,36,2023
74271,G8,41,2023
74271,G9,44,2023
74271,G10,38,2023
74271,JHS,0,2023
74270,G7,37,2023
74270,G8,44,2023
74270,G9,41,2023
74270,G10,52,2023
74270,JHS,0,2023
74272,G7,24,2023
74272,G8,26,2023
74272,G9,45,2023
74272,G10,26,2023
74272,JHS,0,2023
74273,G7,37,2023
74273,G8,22,2023
74273,G9,19,2023
74273,G10,27,2023
74273,JHS,0,2023
74275,G7,17,2023
74275,G8,30,2023
74275,G9,31,2023
74275,G10,27,2023
74275,JHS,0,2023
74274,G7,22,2023
74274,G8,21,2023
74274,G9,39,2023
74274,G10,21,2023
74274,JHS,0,2023
74277,G7,15,2023
74277,G8,17,2023
74277,G9,22,2023
74277,G10,22,2023
74277,JHS,0,2023
74276,G7,21,2023
74276,G8,19,2023
74276,G9,26,2023
74276,G10,24,2023
74276,JHS,0,2023
74279,G7,16,2023
74279,G8,33,2023
74279,G9,42,2023
74279,G10,41,2023
74279,JHS,0,2023
74278,G7,38,2023
74278,G8,30,2023
74278,G9,38,2023
74278,G10,44,2023
74278,JHS,0,2023
74281,G7,88,2023
74281,G8,95,2023
74281,G9,103,2023
74281,G10,105,2023
74281,JHS,0,2023
74280,G7,76,2023
74280,G8,116,2023
74280,G9,103,2023
74280,G10,94,2023
74280,JHS,0,2023
74283,G7,89,2023
74283,G8,80,2023
74283,G9,116,2023
74283,G10,103,2023
74283,JHS,0,2023
74282,G7,101,2023
74282,G8,106,2023
74282,G9,105,2023
74282,G10,126,2023
74282,JHS,0,2023
74284,G7,24,2023
74284,G8,33,2023
74284,G9,28,2023
74284,G10,21,2023
74284,JHS,0,2023
74285,G7,35,2023
74285,G8,40,2023
74285,G9,44,2023
74285,G10,33,2023
74285,JHS,0,2023
74287,G7,22,2023
74287,G8,31,2023
74287,G9,26,2023
74287,G10,34,2023
74287,JHS,0,2023
74286,G7,28,2023
74286,G8,19,2023
74286,G9,28,2023
74286,G10,21,2023
74286,JHS,0,2023
74289,G7,21,2023
74289,G8,28,2023
74289,G9,24,2023
74289,G10,23,2023
74289,JHS,0,2023
74288,G7,26,2023
74288,G8,24,2023
74288,G9,13,2023
74288,G10,25,2023
74288,JHS,0,2023
74291,G7,31,2023
74291,G8,28,2023
74291,G9,38,2023
74291,G10,26,2023
74291,JHS,0,2023
74290,G7,32,2023
74290,G8,34,2023
74290,G9,28,2023
74290,G10,36,2023
74290,JHS,0,2023
74292,G7,86,2023
74292,G8,97,2023
74292,G9,126,2023
74292,G10,132,2023
74292,JHS,0,2023
74293,G7,102,2023
74293,G8,108,2023
74293,G9,99,2023
74293,G10,135,2023
74293,JHS,0,2023
74295,G7,19,2023
74295,G8,16,2023
74295,G9,14,2023
74295,G10,20,2023
74295,JHS,0,2023
74294,G7,18,2023
74294,G8,23,2023
74294,G9,17,2023
74294,G10,19,2023
74294,JHS,0,2023
74297,G7,133,2023
74297,G8,159,2023
74297,G9,132,2023
74297,G10,141,2023
74297,JHS,0,2023
74296,G7,119,2023
74296,G8,129,2023
74296,G9,144,2023
74296,G10,146,2023
74296,JHS,0,2023
74298,G7,426,2023
74298,G8,457,2023
74298,G9,437,2023
74298,G10,500,2023
74298,JHS,0,2023
74299,G7,368,2023
74299,G8,486,2023
74299,G9,425,2023
74299,G10,419,2023
74299,JHS,0,2023
74301,G7,26,2023
74301,G8,25,2023
74301,G9,52,2023
74301,G10,28,2023
74301,JHS,0,2023
74300,G7,35,2023
74300,G8,33,2023
74300,G9,49,2023
74300,G10,48,2023
74300,JHS,0,2023
74303,G7,64,2023
74303,G8,64,2023
74303,G9,81,2023
74303,G10,100,2023
74303,JHS,0,2023
74302,G7,75,2023
74302,G8,79,2023
74302,G9,71,2023
74302,G10,83,2023
74302,JHS,0,2023
74305,G7,71,2023
74305,G8,59,2023
74305,G9,57,2023
74305,G10,66,2023
74305,JHS,0,2023
74304,G7,58,2023
74304,G8,77,2023
74304,G9,70,2023
74304,G10,70,2023
74304,JHS,0,2023
74306,G7,24,2023
74306,G8,31,2023
74306,G9,26,2023
74306,G10,35,2023
74306,JHS,0,2023
74307,G7,26,2023
74307,G8,26,2023
74307,G9,37,2023
74307,G10,33,2023
74307,JHS,0,2023
74309,G7,24,2023
74309,G8,27,2023
74309,G9,29,2023
74309,G10,39,2023
74309,JHS,0,2023
74308,G7,37,2023
74308,G8,37,2023
74308,G9,38,2023
74308,G10,43,2023
74308,JHS,0,2023
74311,G7,60,2023
74311,G8,69,2023
74311,G9,71,2023
74311,G10,99,2023
74311,JHS,0,2023
74310,G7,70,2023
74310,G8,82,2023
74310,G9,75,2023
74310,G10,48,2023
74310,JHS,0,2023
74312,G7,15,2023
74312,G8,14,2023
74312,G9,22,2023
74312,G10,15,2023
74312,JHS,0,2023
74313,G7,18,2023
74313,G8,28,2023
74313,G9,21,2023
74313,G10,13,2023
74313,JHS,0,2023
74314,G7,51,2023
74314,G8,71,2023
74314,G9,59,2023
74314,G10,60,2023
74314,JHS,0,2023
74315,G7,73,2023
74315,G8,92,2023
74315,G9,47,2023
74315,G10,67,2023
74315,JHS,0,2023
74317,G7,45,2023
74317,G8,51,2023
74317,G9,55,2023
74317,G10,49,2023
74317,JHS,0,2023
74316,G7,45,2023
74316,G8,52,2023
74316,G9,37,2023
74316,G10,65,2023
74316,JHS,0,2023
74318,G7,67,2023
74318,G8,81,2023
74318,G9,73,2023
74318,G10,83,2023
74318,JHS,0,2023
74319,G7,76,2023
74319,G8,89,2023
74319,G9,78,2023
74319,G10,94,2023
74319,JHS,0,2023
74320,G7,11,2023
74320,G8,12,2023
74320,G9,13,2023
74320,G10,17,2023
74320,JHS,0,2023
74321,G7,17,2023
74321,G8,16,2023
74321,G9,16,2023
74321,G10,13,2023
74321,JHS,0,2023
74322,G7,214,2023
74322,G8,215,2023
74322,G9,248,2023
74322,G10,267,2023
74322,JHS,0,2023
74323,G7,242,2023
74323,G8,222,2023
74323,G9,231,2023
74323,G10,278,2023
74323,JHS,0,2023
74325,G7,528,2023
74325,G8,641,2023
74325,G9,641,2023
74325,G10,744,2023
74325,JHS,0,2023
74324,G7,625,2023
74324,G8,633,2023
74324,G9,668,2023
74324,G10,684,2023
74324,JHS,0,2023
74326,G7,21,2023
74326,G8,38,2023
74326,G9,22,2023
74326,G10,28,2023
74326,JHS,0,2023
74327,G7,29,2023
74327,G8,36,2023
74327,G9,39,2023
74327,G10,36,2023
74327,JHS,0,2023
74329,G7,12,2023
74329,G8,18,2023
74329,G9,16,2023
74329,G10,10,2023
74329,JHS,0,2023
74328,G7,10,2023
74328,G8,20,2023
74328,G9,17,2023
74328,G10,23,2023
74328,JHS,0,2023
74331,G7,39,2023
74331,G8,32,2023
74331,G9,27,2023
74331,G10,36,2023
74331,JHS,0,2023
74330,G7,29,2023
74330,G8,55,2023
74330,G9,33,2023
74330,G10,44,2023
74330,JHS,0,2023
74332,G7,87,2023
74332,G8,87,2023
74332,G9,85,2023
74332,G10,98,2023
74332,JHS,0,2023
74333,G7,72,2023
74333,G8,97,2023
74333,G9,101,2023
74333,G10,84,2023
74333,JHS,0,2023
74334,G7,42,2023
74334,G8,44,2023
74334,G9,37,2023
74334,G10,46,2023
74334,JHS,0,2023
74335,G7,35,2023
74335,G8,48,2023
74335,G9,59,2023
74335,G10,61,2023
74335,JHS,0,2023
74337,G7,44,2023
74337,G8,39,2023
74337,G9,33,2023
74337,G10,46,2023
74337,JHS,0,2023
74336,G7,56,2023
74336,G8,50,2023
74336,G9,40,2023
74336,G10,43,2023
74336,JHS,0,2023
74338,G7,35,2023
74338,G8,52,2023
74338,G9,44,2023
74338,G10,55,2023
74338,JHS,0,2023
74339,G7,44,2023
74339,G8,45,2023
74339,G9,52,2023
74339,G10,71,2023
74339,JHS,0,2023
74341,G7,56,2023
74341,G8,71,2023
74341,G9,37,2023
74341,G10,55,2023
74341,JHS,0,2023
74340,G7,70,2023
74340,G8,58,2023
74340,G9,66,2023
74340,G10,67,2023
74340,JHS,0,2023
74343,G7,52,2023
74343,G8,75,2023
74343,G9,103,2023
74343,G10,106,2023
74343,JHS,0,2023
74342,G7,82,2023
74342,G8,85,2023
74342,G9,99,2023
74342,G10,127,2023
74342,JHS,0,2023
74345,G7,44,2023
74345,G8,74,2023
74345,G9,59,2023
74345,G10,78,2023
74345,JHS,0,2023
74344,G7,95,2023
74344,G8,80,2023
74344,G9,93,2023
74344,G10,78,2023
74344,JHS,0,2023
74347,G7,109,2023
74347,G8,109,2023
74347,G9,114,2023
74347,G10,125,2023
74347,JHS,0,2023
74346,G7,100,2023
74346,G8,112,2023
74346,G9,132,2023
74346,G10,125,2023
74346,JHS,0,2023
74349,G7,8,2023
74349,G8,20,2023
74349,G9,11,2023
74349,G10,21,2023
74349,JHS,0,2023
74348,G7,9,2023
74348,G8,12,2023
74348,G9,15,2023
74348,G10,30,2023
74348,JHS,0,2023
74350,G7,45,2023
74350,G8,62,2023
74350,G9,49,2023
74350,G10,52,2023
74350,JHS,0,2023
74351,G7,53,2023
74351,G8,59,2023
74351,G9,52,2023
74351,G10,51,2023
74351,JHS,0,2023
74352,G7,15,2023
74352,G8,26,2023
74352,G9,34,2023
74352,G10,29,2023
74352,JHS,0,2023
74353,G7,27,2023
74353,G8,36,2023
74353,G9,35,2023
74353,G10,35,2023
74353,JHS,0,2023
74355,G7,380,2023
74355,G8,486,2023
74355,G9,511,2023
74355,G10,539,2023
74355,JHS,0,2023
74354,G7,377,2023
74354,G8,524,2023
74354,G9,504,2023
74354,G10,554,2023
74354,JHS,0,2023
74357,G7,28,2023
74357,G8,35,2023
74357,G9,31,2023
74357,G10,38,2023
74357,JHS,0,2023
74356,G7,19,2023
74356,G8,42,2023
74356,G9,41,2023
74356,G10,36,2023
74356,JHS,0,2023
74358,G7,66,2023
74358,G8,80,2023
74358,G9,68,2023
74358,G10,79,2023
74358,JHS,0,2023
74359,G7,74,2023
74359,G8,93,2023
74359,G9,69,2023
74359,G10,86,2023
74359,JHS,0,2023
74360,G7,44,2023
74360,G8,35,2023
74360,G9,45,2023
74360,G10,58,2023
74360,JHS,0,2023
74361,G7,47,2023
74361,G8,45,2023
74361,G9,48,2023
74361,G10,49,2023
74361,JHS,0,2023
74363,G7,32,2023
74363,G8,21,2023
74363,G9,43,2023
74363,G10,33,2023
74363,JHS,0,2023
74362,G7,37,2023
74362,G8,47,2023
74362,G9,35,2023
74362,G10,37,2023
74362,JHS,0,2023
74364,G7,52,2023
74364,G8,68,2023
74364,G9,84,2023
74364,G10,78,2023
74364,JHS,0,2023
74365,G7,70,2023
74365,G8,61,2023
74365,G9,81,2023
74365,G10,62,2023
74365,JHS,0,2023
74366,G7,21,2023
74366,G8,40,2023
74366,G9,44,2023
74366,G10,44,2023
74366,JHS,0,2023
74367,G7,40,2023
74367,G8,46,2023
74367,G9,41,2023
74367,G10,58,2023
74367,JHS,0,2023
74369,G7,29,2023
74369,G8,33,2023
74369,G9,34,2023
74369,G10,37,2023
74369,JHS,0,2023
74368,G7,38,2023
74368,G8,32,2023
74368,G9,39,2023
74368,G10,40,2023
74368,JHS,0,2023
74370,G7,20,2023
74370,G8,18,2023
74370,G9,19,2023
74370,G10,22,2023
74370,JHS,0,2023
74371,G7,17,2023
74371,G8,16,2023
74371,G9,36,2023
74371,G10,20,2023
74371,JHS,0,2023
74373,G7,89,2023
74373,G8,86,2023
74373,G9,104,2023
74373,G10,105,2023
74373,JHS,0,2023
74372,G7,102,2023
74372,G8,101,2023
74372,G9,106,2023
74372,G10,115,2023
74372,JHS,0,2023
74374,G7,320,2023
74374,G8,320,2023
74374,G9,352,2023
74374,G10,396,2023
74374,JHS,0,2023
74375,G7,332,2023
74375,G8,336,2023
74375,G9,326,2023
74375,G10,396,2023
74375,JHS,0,2023
74377,G7,25,2023
74377,G8,29,2023
74377,G9,26,2023
74377,G10,42,2023
74377,JHS,0,2023
74376,G7,23,2023
74376,G8,29,2023
74376,G9,22,2023
74376,G10,29,2023
74376,JHS,0,2023
74378,G7,18,2023
74378,G8,26,2023
74378,G9,36,2023
74378,G10,27,2023
74378,JHS,0,2023
74379,G7,31,2023
74379,G8,27,2023
74379,G9,34,2023
74379,G10,37,2023
74379,JHS,0,2023
74380,G7,12,2023
74380,G8,27,2023
74380,G9,18,2023
74380,G10,29,2023
74380,JHS,0,2023
74381,G7,32,2023
74381,G8,38,2023
74381,G9,35,2023
74381,G10,32,2023
74381,JHS,0,2023
74382,G7,34,2023
74382,G8,45,2023
74382,G9,41,2023
74382,G10,45,2023
74382,JHS,0,2023
74383,G7,49,2023
74383,G8,45,2023
74383,G9,49,2023
74383,G10,60,2023
74383,JHS,0,2023
74385,G7,87,2023
74385,G8,102,2023
74385,G9,98,2023
74385,G10,124,2023
74385,JHS,0,2023
74384,G7,113,2023
74384,G8,111,2023
74384,G9,127,2023
74384,G10,120,2023
74384,JHS,0,2023
74386,G7,89,2023
74386,G8,102,2023
74386,G9,113,2023
74386,G10,98,2023
74386,JHS,0,2023
74387,G7,112,2023
74387,G8,118,2023
74387,G9,145,2023
74387,G10,116,2023
74387,JHS,0,2023
74388,G7,50,2023
74388,G8,77,2023
74388,G9,78,2023
74388,G10,88,2023
74388,JHS,0,2023
74389,G7,71,2023
74389,G8,88,2023
74389,G9,87,2023
74389,G10,96,2023
74389,JHS,0,2023
74390,G7,51,2023
74390,G8,54,2023
74390,G9,50,2023
74390,G10,81,2023
74390,JHS,0,2023
74391,G7,62,2023
74391,G8,61,2023
74391,G9,61,2023
74391,G10,62,2023
74391,JHS,0,2023
74392,G7,76,2023
74392,G8,86,2023
74392,G9,106,2023
74392,G10,97,2023
74392,JHS,0,2023
74393,G7,88,2023
74393,G8,92,2023
74393,G9,102,2023
74393,G10,97,2023
74393,JHS,0,2023
74395,G7,66,2023
74395,G8,67,2023
74395,G9,77,2023
74395,G10,79,2023
74395,JHS,0,2023
74394,G7,66,2023
74394,G8,53,2023
74394,G9,79,2023
74394,G10,98,2023
74394,JHS,0,2023
74397,G7,33,2023
74397,G8,50,2023
74397,G9,44,2023
74397,G10,56,2023
74397,JHS,0,2023
74396,G7,44,2023
74396,G8,56,2023
74396,G9,54,2023
74396,G10,76,2023
74396,JHS,0,2023
74398,G7,21,2023
74398,G8,29,2023
74398,G9,15,2023
74398,G10,23,2023
74398,JHS,0,2023
74399,G7,23,2023
74399,G8,35,2023
74399,G9,28,2023
74399,G10,31,2023
74399,JHS,0,2023
74400,G7,62,2023
74400,G8,57,2023
74400,G9,49,2023
74400,G10,47,2023
74400,JHS,0,2023
74401,G7,50,2023
74401,G8,50,2023
74401,G9,53,2023
74401,G10,51,2023
74401,JHS,0,2023
74402,G7,41,2023
74402,G8,40,2023
74402,G9,34,2023
74402,G10,33,2023
74402,JHS,0,2023
74403,G7,33,2023
74403,G8,26,2023
74403,G9,40,2023
74403,G10,27,2023
74403,JHS,0,2023
74404,G7,30,2023
74404,G8,34,2023
74404,G9,36,2023
74404,G10,28,2023
74404,JHS,0,2023
74405,G7,27,2023
74405,G8,32,2023
74405,G9,42,2023
74405,G10,38,2023
74405,JHS,0,2023
74407,G7,142,2023
74407,G8,151,2023
74407,G9,190,2023
74407,G10,174,2023
74407,JHS,0,2023
74406,G7,158,2023
74406,G8,167,2023
74406,G9,165,2023
74406,G10,185,2023
74406,JHS,0,2023
74408,G7,13,2023
74408,G8,24,2023
74408,G9,22,2023
74408,G10,25,2023
74408,JHS,0,2023
74409,G7,25,2023
74409,G8,25,2023
74409,G9,18,2023
74409,G10,26,2023
74409,JHS,0,2023
74411,G7,99,2023
74411,G8,105,2023
74411,G9,88,2023
74411,G10,112,2023
74411,JHS,0,2023
74410,G7,86,2023
74410,G8,119,2023
74410,G9,107,2023
74410,G10,103,2023
74410,JHS,0,2023
74413,G7,23,2023
74413,G8,29,2023
74413,G9,27,2023
74413,G10,25,2023
74413,JHS,0,2023
74412,G7,30,2023
74412,G8,34,2023
74412,G9,39,2023
74412,G10,35,2023
74412,JHS,0,2023
74414,G7,67,2023
74414,G8,83,2023
74414,G9,65,2023
74414,G10,97,2023
74414,JHS,0,2023
74415,G7,90,2023
74415,G8,85,2023
74415,G9,86,2023
74415,G10,116,2023
74415,JHS,0,2023
74416,G7,28,2023
74416,G8,31,2023
74416,G9,28,2023
74416,G10,31,2023
74416,JHS,0,2023
74417,G7,29,2023
74417,G8,29,2023
74417,G9,34,2023
74417,G10,37,2023
74417,JHS,0,2023
74418,G7,50,2023
74418,G8,69,2023
74418,G9,54,2023
74418,G10,61,2023
74418,JHS,0,2023
74419,G7,67,2023
74419,G8,65,2023
74419,G9,60,2023
74419,G10,68,2023
74419,JHS,0,2023
74421,G7,36,2023
74421,G8,37,2023
74421,G9,33,2023
74421,G10,40,2023
74421,JHS,0,2023
74420,G7,61,2023
74420,G8,35,2023
74420,G9,46,2023
74420,G10,38,2023
74420,JHS,0,2023
74422,G7,26,2023
74422,G8,33,2023
74422,G9,35,2023
74422,G10,31,2023
74422,JHS,0,2023
74423,G7,31,2023
74423,G8,49,2023
74423,G9,29,2023
74423,G10,34,2023
74423,JHS,0,2023
74424,G7,84,2023
74424,G8,113,2023
74424,G9,93,2023
74424,G10,114,2023
74424,JHS,0,2023
74425,G7,97,2023
74425,G8,113,2023
74425,G9,132,2023
74425,G10,140,2023
74425,JHS,0,2023
74427,G7,15,2023
74427,G8,24,2023
74427,G9,25,2023
74427,G10,28,2023
74427,JHS,0,2023
74426,G7,31,2023
74426,G8,41,2023
74426,G9,35,2023
74426,G10,24,2023
74426,JHS,0,2023
74429,G7,332,2023
74429,G8,385,2023
74429,G9,392,2023
74429,G10,411,2023
74429,JHS,0,2023
74428,G7,348,2023
74428,G8,395,2023
74428,G9,392,2023
74428,G10,438,2023
74428,JHS,0,2023
74430,G7,9,2023
74430,G8,15,2023
74430,G9,10,2023
74430,G10,24,2023
74430,JHS,0,2023
74431,G7,17,2023
74431,G8,20,2023
74431,G9,17,2023
74431,G10,17,2023
74431,JHS,0,2023
74432,G7,336,2023
74432,G8,386,2023
74432,G9,419,2023
74432,G10,412,2023
74432,JHS,0,2023
74433,G7,340,2023
74433,G8,356,2023
74433,G9,349,2023
74433,G10,437,2023
74433,JHS,0,2023
74435,G7,220,2023
74435,G8,258,2023
74435,G9,277,2023
74435,G10,294,2023
74435,JHS,0,2023
74434,G7,238,2023
74434,G8,276,2023
74434,G9,308,2023
74434,G10,318,2023
74434,JHS,0,2023
74437,G7,52,2023
74437,G8,52,2023
74437,G9,46,2023
74437,G10,63,2023
74437,JHS,0,2023
74436,G7,43,2023
74436,G8,63,2023
74436,G9,55,2023
74436,G10,39,2023
74436,JHS,0,2023
74439,G7,69,2023
74439,G8,39,2023
74439,G9,55,2023
74439,G10,53,2023
74439,JHS,0,2023
74438,G7,56,2023
74438,G8,73,2023
74438,G9,56,2023
74438,G10,64,2023
74438,JHS,0,2023
74441,G7,10,2023
74441,G8,11,2023
74441,G9,8,2023
74441,G10,9,2023
74441,JHS,0,2023
74440,G7,14,2023
74440,G8,14,2023
74440,G9,13,2023
74440,G10,16,2023
74440,JHS,0,2023
74442,G7,87,2023
74442,G8,87,2023
74442,G9,74,2023
74442,G10,72,2023
74442,JHS,0,2023
74443,G7,93,2023
74443,G8,69,2023
74443,G9,95,2023
74443,G10,97,2023
74443,JHS,0,2023
74445,G7,9,2023
74445,G8,11,2023
74445,G9,12,2023
74445,G10,10,2023
74445,JHS,0,2023
74444,G7,9,2023
74444,G8,13,2023
74444,G9,17,2023
74444,G10,31,2023
74444,JHS,0,2023
74447,G7,46,2023
74447,G8,67,2023
74447,G9,72,2023
74447,G10,72,2023
74447,JHS,0,2023
74446,G7,57,2023
74446,G8,69,2023
74446,G9,67,2023
74446,G10,97,2023
74446,JHS,0,2023
74449,G7,40,2023
74449,G8,36,2023
74449,G9,41,2023
74449,G10,40,2023
74449,JHS,0,2023
74448,G7,38,2023
74448,G8,50,2023
74448,G9,37,2023
74448,G10,46,2023
74448,JHS,0,2023
74451,G7,161,2023
74451,G8,177,2023
74451,G9,175,2023
74451,G10,183,2023
74451,JHS,0,2023
74450,G7,147,2023
74450,G8,193,2023
74450,G9,184,2023
74450,G10,201,2023
74450,JHS,0,2023
74452,G7,451,2023
74452,G8,513,2023
74452,G9,563,2023
74452,G10,548,2023
74452,JHS,0,2023
74453,G7,447,2023
74453,G8,484,2023
74453,G9,506,2023
74453,G10,551,2023
74453,JHS,0,2023
74454,G7,192,2023
74454,G8,254,2023
74454,G9,239,2023
74454,G10,227,2023
74454,JHS,0,2023
74455,G7,216,2023
74455,G8,266,2023
74455,G9,262,2023
74455,G10,287,2023
74455,JHS,0,2023
74456,G7,66,2023
74456,G8,110,2023
74456,G9,84,2023
74456,G10,106,2023
74456,JHS,0,2023
74457,G7,96,2023
74457,G8,108,2023
74457,G9,98,2023
74457,G10,101,2023
74457,JHS,0,2023
74458,G7,75,2023
74458,G8,108,2023
74458,G9,104,2023
74458,G10,91,2023
74458,JHS,0,2023
74459,G7,96,2023
74459,G8,117,2023
74459,G9,95,2023
74459,G10,102,2023
74459,JHS,0,2023
74461,G7,65,2023
74461,G8,74,2023
74461,G9,68,2023
74461,G10,75,2023
74461,JHS,0,2023
74460,G7,83,2023
74460,G8,80,2023
74460,G9,82,2023
74460,G10,108,2023
74460,JHS,0,2023
74462,G7,60,2023
74462,G8,84,2023
74462,G9,65,2023
74462,G10,67,2023
74462,JHS,0,2023
74463,G7,70,2023
74463,G8,77,2023
74463,G9,64,2023
74463,G10,73,2023
74463,JHS,0,2023
74465,G7,35,2023
74465,G8,46,2023
74465,G9,49,2023
74465,G10,56,2023
74465,JHS,0,2023
74464,G7,54,2023
74464,G8,49,2023
74464,G9,58,2023
74464,G10,53,2023
74464,JHS,0,2023
74466,G7,30,2023
74466,G8,32,2023
74466,G9,26,2023
74466,G10,17,2023
74466,JHS,0,2023
74467,G7,25,2023
74467,G8,23,2023
74467,G9,29,2023
74467,G10,29,2023
74467,JHS,0,2023
74468,G7,169,2023
74468,G8,192,2023
74468,G9,186,2023
74468,G10,218,2023
74468,JHS,0,2023
74469,G7,194,2023
74469,G8,215,2023
74469,G9,234,2023
74469,G10,230,2023
74469,JHS,0,2023
74470,G7,18,2023
74470,G8,19,2023
74470,G9,26,2023
74470,G10,25,2023
74470,JHS,0,2023
74471,G7,37,2023
74471,G8,36,2023
74471,G9,27,2023
74471,G10,27,2023
74471,JHS,0,2023
74472,G7,49,2023
74472,G8,50,2023
74472,G9,46,2023
74472,G10,48,2023
74472,JHS,0,2023
74473,G7,46,2023
74473,G8,55,2023
74473,G9,56,2023
74473,G10,65,2023
74473,JHS,0,2023
74475,G7,24,2023
74475,G8,21,2023
74475,G9,23,2023
74475,G10,25,2023
74475,JHS,0,2023
74474,G7,14,2023
74474,G8,28,2023
74474,G9,21,2023
74474,G10,28,2023
74474,JHS,0,2023
74477,G7,29,2023
74477,G8,26,2023
74477,G9,30,2023
74477,G10,47,2023
74477,JHS,0,2023
74476,G7,26,2023
74476,G8,37,2023
74476,G9,42,2023
74476,G10,43,2023
74476,JHS,0,2023
74478,G7,26,2023
74478,G8,30,2023
74478,G9,36,2023
74478,G10,44,2023
74478,JHS,0,2023
74479,G7,21,2023
74479,G8,38,2023
74479,G9,34,2023
74479,G10,32,2023
74479,JHS,0,2023
74481,G7,60,2023
74481,G8,65,2023
74481,G9,61,2023
74481,G10,59,2023
74481,JHS,0,2023
74480,G7,48,2023
74480,G8,45,2023
74480,G9,66,2023
74480,G10,78,2023
74480,JHS,0,2023
74483,G7,65,2023
74483,G8,72,2023
74483,G9,64,2023
74483,G10,66,2023
74483,JHS,0,2023
74482,G7,43,2023
74482,G8,56,2023
74482,G9,80,2023
74482,G10,81,2023
74482,JHS,0,2023
74485,G7,36,2023
74485,G8,61,2023
74485,G9,43,2023
74485,G10,59,2023
74485,JHS,0,2023
74484,G7,44,2023
74484,G8,52,2023
74484,G9,53,2023
74484,G10,60,2023
74484,JHS,0,2023
74486,G7,35,2023
74486,G8,48,2023
74486,G9,60,2023
74486,G10,55,2023
74486,JHS,0,2023
74487,G7,54,2023
74487,G8,58,2023
74487,G9,62,2023
74487,G10,53,2023
74487,JHS,0,2023
74489,G7,43,2023
74489,G8,39,2023
74489,G9,51,2023
74489,G10,62,2023
74489,JHS,0,2023
74488,G7,55,2023
74488,G8,40,2023
74488,G9,46,2023
74488,G10,49,2023
74488,JHS,0,2023
74491,G7,14,2023
74491,G8,20,2023
74491,G9,21,2023
74491,G10,10,2023
74491,JHS,0,2023
74490,G7,24,2023
74490,G8,21,2023
74490,G9,30,2023
74490,G10,25,2023
74490,JHS,0,2023
74492,G7,48,2023
74492,G8,68,2023
