local_id,municipality,legis_district,brgy
25893,PUERTO PRINCESA CITY (Capital),2nd District,LUCBUAN
25894,PUERTO PRINCESA CITY (Capital),2nd District,LUZVIMINDA
25895,PUERTO PRINCESA CITY (Capital),2nd District,MABUHAY (POB.)
25896,PUERTO PRINCESA CITY (Capital),2nd District,MACARASCAS
25897,PUERTO PRINCESA CITY (Capital),2nd District,MAGKAKAIBIGAN (POB.)
25898,PUERTO PRINCESA CITY (Capital),2nd District,MALIGAYA (POB.)
25899,PUERTO PRINCESA CITY (Capital),2nd District,MANALO
25900,PUERTO PRINCESA CITY (Capital),2nd District,MANDARAGAT
25901,PUERTO PRINCESA CITY (Capital),2nd District,MANGGAHAN (POB.)
25902,PUERTO PRINCESA CITY (Capital),2nd District,MANINGNING (POB.)
25903,PUERTO PRINCESA CITY (Capital),2nd District,MAOYON
25904,PUERTO PRINCESA CITY (Capital),2nd District,MARUFINAS
25905,PUERTO PRINCESA CITY (Capital),2nd District,MARUYOGON
25906,PUERTO PRINCESA CITY (Capital),2nd District,MASIPAG (POB.)
25907,PUERTO PRINCESA CITY (Capital),2nd District,MILAGROSA (POB.)
25908,PUERTO PRINCESA CITY (Capital),2nd District,MODEL (POB.)
25909,PUERTO PRINCESA CITY (Capital),2nd District,NAPSAN
25910,PUERTO PRINCESA CITY (Capital),2nd District,NEW PANGGANGAN
25911,PUERTO PRINCESA CITY (Capital),2nd District,SALVACION
25912,PUERTO PRINCESA CITY (Capital),2nd District,SAN JOSE
25913,PUERTO PRINCESA CITY (Capital),2nd District,SAN MANUEL
25914,PUERTO PRINCESA CITY (Capital),2nd District,SAN MIGUEL
25915,PUERTO PRINCESA CITY (Capital),2nd District,SAN PEDRO
25916,PUERTO PRINCESA CITY (Capital),2nd District,SAN RAFAEL
25917,PUERTO PRINCESA CITY (Capital),2nd District,SANTA CRUZ
25918,PUERTO PRINCESA CITY (Capital),2nd District,SANTA LOURDES
25919,PUERTO PRINCESA CITY (Capital),2nd District,SANTA MONICA
25920,PUERTO PRINCESA CITY (Capital),2nd District,SICSICAN
25921,PUERTO PRINCESA CITY (Capital),2nd District,SIMPOCAN
25922,PUERTO PRINCESA CITY (Capital),2nd District,TAGABINIT
25923,PUERTO PRINCESA CITY (Capital),2nd District,TAGBUROS
25924,PUERTO PRINCESA CITY (Capital),2nd District,TAGUMPAY (POB.)
25925,PUERTO PRINCESA CITY (Capital),2nd District,TANABAG
25926,PUERTO PRINCESA CITY (Capital),2nd District,TANGLAW (POB.)
25927,PUERTO PRINCESA CITY (Capital),2nd District,TINIGUIBAN
25928,PUGO,1st District,POBLACION WEST
25929,PUGO,2nd District,AMBALITE
25930,PUGO,2nd District,AMBANGONAN
25931,PUGO,2nd District,CARES
25932,PUGO,2nd District,CUENCA
25933,PUGO,2nd District,MAOASOAS NORTE
25934,PUGO,2nd District,MAOASOAS SUR
25935,PUGO,2nd District,PALINA
25936,PUGO,2nd District,SAN LUIS
25937,PUGO,2nd District,SAYTAN
25938,PUGO,2nd District,TAVORA EAST
25939,PUGO,2nd District,TAVORA PROPER
25940,PULILAN,1st District,BALATONG A
25941,PULILAN,1st District,BALATONG B
25942,PULILAN,1st District,CUTCOT
25943,PULILAN,1st District,DAMPOL I
25944,PULILAN,1st District,DAMPOL II-A
25945,PULILAN,1st District,DAMPOL II-B
25946,PULILAN,1st District,DULONG MALABON
25947,PULILAN,1st District,INAON
25948,PULILAN,1st District,LONGOS
25949,PULILAN,1st District,LUMBAC
25950,PULILAN,1st District,PALTAO
25951,PULILAN,1st District,POBLACION
25952,PULILAN,1st District,SANTA PEREGRINA
25953,PULILAN,1st District,SANTO CRISTO
25954,PULILAN,1st District,TAAL
25955,PULILAN,1st District,TABON
25956,PULUPANDAN,4th District,BARANGAY ZONE 1 (POB.)
25957,PULUPANDAN,4th District,BARANGAY ZONE 1-A (POB.)
25958,PULUPANDAN,4th District,BARANGAY ZONE 2 (POB.)
25959,PULUPANDAN,4th District,BARANGAY ZONE 4 (POB.)
25960,PULUPANDAN,4th District,CANJUSA
25961,PULUPANDAN,4th District,CROSSING PULUPANDAN
25962,PULUPANDAN,4th District,PAG-AYON
25963,PULUPANDAN,4th District,PALAKA SUR
25964,PULUPANDAN,4th District,PATIC
25965,PULUPANDAN,4th District,TAPONG
25966,PULUPANDAN,4th District,UBAY
25967,PURA,1st District,BALITE
25968,PURA,1st District,BUENAVISTA
25969,PURA,1st District,CADANGLAAN
25970,PURA,1st District,ESTIPONA
25971,PURA,1st District,LINAO
25972,PURA,1st District,MAASIN
25973,PURA,1st District,MATINDEG
25974,PURA,1st District,MAUNGIB
25975,PURA,1st District,NAYA
25976,PURA,1st District,NILASIN 1ST
25977,PURA,1st District,NILASIN 2ND
25978,PURA,1st District,POBLACION 1
25979,PURA,1st District,POBLACION 3
25980,PURA,1st District,POROC
25981,PURA,1st District,SINGAT
25982,QUEZON,1st District,BARANGAY II (POB.)
25983,QUEZON,1st District,BERTESE
25984,QUEZON,1st District,DOÃ‘A LUCIA
25985,QUEZON,1st District,DULONG BAYAN
25986,QUEZON,1st District,ILOG BALIWAG
25987,QUEZON,1st District,PULONG BAHAY
25988,QUEZON,1st District,SAN ALEJANDRO
25989,QUEZON,1st District,SAN ANDRES I
25990,QUEZON,1st District,SAN ANDRES II
25991,QUEZON,1st District,SAN MANUEL
25992,QUEZON,1st District,SAN MIGUEL
25993,QUEZON,1st District,SANTA CLARA
25994,QUEZON,1st District,SANTA RITA
25995,QUEZON,1st District,SANTO CRISTO
25996,QUEZON,1st District,SANTO TOMAS FERIA
25997,QUEZON,2nd District,ABUT
25998,QUEZON,2nd District,ALFONSO XIII (POB.)
25999,QUEZON,2nd District,ALUNAN (POB.)
26000,QUEZON,2nd District,ARAMAYWAN
26001,QUEZON,2nd District,AURORA
26002,QUEZON,2nd District,BARUCBOC NORTE
26003,QUEZON,2nd District,BERONG
26004,QUEZON,2nd District,CALANGIGAN (CALAMAGUI)
26005,QUEZON,2nd District,CALATAGBAK
26006,QUEZON,2nd District,CALUMPANG
26007,QUEZON,2nd District,DUNMON
26008,QUEZON,2nd District,ESTRADA
26009,QUEZON,2nd District,ISUGOD
26010,QUEZON,2nd District,LEPANTO
26011,QUEZON,2nd District,MAASIN
26012,QUEZON,2nd District,MALATGAO
26013,QUEZON,2nd District,MANGGA
26014,QUEZON,2nd District,MINAGBAG
26015,QUEZON,2nd District,PANITIAN
26016,QUEZON,2nd District,PINAGLABANAN
26017,QUEZON,2nd District,QUINLOGAN
26018,QUEZON,2nd District,SAMONTE (POB.)
26019,QUEZON,2nd District,SAN JUAN
26020,QUEZON,2nd District,SANTOS (POB.)
26021,QUEZON,2nd District,SOWANGAN
26022,QUEZON,2nd District,TABON
26023,QUEZON,2nd District,TAGUSAO
26024,QUEZON,2nd District,TUROD
26025,QUEZON,3rd District,BUTONG
26026,QUEZON,3rd District,C-HANDUMANAN
26027,QUEZON,3rd District,CEBOLE
26028,QUEZON,3rd District,DELAPA
26029,QUEZON,3rd District,DUMALAMA
26030,QUEZON,3rd District,KIBURIAO
26031,QUEZON,3rd District,KIPAYPAYON
26032,QUEZON,3rd District,LIBERTAD
26033,QUEZON,3rd District,LINABO
26034,QUEZON,3rd District,LIPA
26035,QUEZON,3rd District,LUMINTAO
26036,QUEZON,3rd District,MAGSAYSAY
26037,QUEZON,3rd District,MAHAYAG
26038,QUEZON,3rd District,MANUTO
26039,QUEZON,3rd District,MERANGERANG
26040,QUEZON,3rd District,MIBANTANG
26041,QUEZON,3rd District,MINONGAN
26042,QUEZON,3rd District,MINSALIRAK
26043,QUEZON,3rd District,MINSAMONGAN
26044,QUEZON,3rd District,PAITAN
26045,QUEZON,3rd District,PALACAPAO
26046,QUEZON,3rd District,PINILAYAN
26047,QUEZON,3rd District,POBLACION (KIOKONG)
26048,QUEZON,3rd District,PUNTIAN
26049,QUEZON,3rd District,SALAWAGAN
26050,QUEZON,3rd District,SAN ISIDRO
26051,QUEZON,3rd District,SAN JOSE
26052,QUEZON,3rd District,SAN ROQUE
26053,QUEZON,3rd District,SANTA CRUZ
26054,QUEZON,3rd District,SANTA FILOMENA
26055,QUEZON,4th District,ARGOSINO
26056,QUEZON,4th District,BARANGAY  I (POB.)
26057,QUEZON,4th District,BARANGAY  IV (POB.)
26058,QUEZON,4th District,CAGBALOGO
26059,QUEZON,4th District,CARIDAD
26060,QUEZON,4th District,COMETA
26061,QUEZON,4th District,DEL PILAR
26062,QUEZON,4th District,GUINHAWA
26063,QUEZON,4th District,GUMUBAT
26064,QUEZON,4th District,MASCARIÃ‘A
26065,QUEZON,4th District,SABANG
26066,QUEZON,4th District,VILLA GOMEZ
26067,QUEZON,Lone District,AURORA
26068,QUEZON,Lone District,BARESBES
26069,QUEZON,Lone District,BONIFACIO
26070,QUEZON,Lone District,BULIWAO
26071,QUEZON,Lone District,CALAOCAN
26072,QUEZON,Lone District,CALIAT (POB.)
26073,QUEZON,Lone District,DAGUPAN
26074,QUEZON,Lone District,DARUBBA
26075,QUEZON,Lone District,MAASIN
26076,QUEZON,Lone District,MADDIANGAT
26077,QUEZON,Lone District,NALUBBUNAN
26078,QUEZON,Lone District,RUNRUNO
26079,QUEZON CITY,1st District,ALICIA
26080,QUEZON CITY,1st District,BAGBAG
26081,QUEZON CITY,1st District,BAGONG PAG-ASA
26082,QUEZON CITY,1st District,BAHAY TORO
26083,QUEZON CITY,1st District,BALINGASA
26084,QUEZON CITY,1st District,BUNGAD
26085,QUEZON CITY,1st District,DAMAYAN
26086,QUEZON CITY,1st District,DEL MONTE
26087,QUEZON CITY,1st District,DOÑA JOSEFA
26088,QUEZON CITY,1st District,FAIRVIEW
26089,QUEZON CITY,1st District,GREATER LAGRO
26090,QUEZON CITY,1st District,GULOD
